id,label,iri,semantic
Coriell:GM02146,NIGMS-GM02146,,biological artifact
ENSEMBL:ENSCAFG00000018717,ENSEMBL:ENSCAFG00000018717,,gene
ZFIN:ZDB-GENE-140820-5,mhc1lda,,gene
ZFIN:ZDB-GENE-040426-2232,map1lc3a,,gene
SGD:S000005560,AKR2,,gene
ENSEMBL:ENSOANG00000002058,ENSEMBL:ENSOANG00000002058,,gene
WBPhenotype:0002191,fewer sex myoblasts,,phenotype
MP:0012570,increased mammary gland tumor incidence in breeding females,,phenotype
HP:0002244,Abnormality of the small intestine,,phenotype
ZP:0001540,"hemoglobin complex nucleate erythrocyte decreased amount, abnormal",,phenotype
ENSEMBL:ENSECAG00000020699,ENSEMBL:ENSECAG00000020699,,gene
ENSEMBL:ENSECAG00000024801,ENSEMBL:ENSECAG00000024801,,gene
ZP:0000100,"brain morphology, abnormal",,phenotype
ZP:0002343,"cell retina apoptotic, abnormal",,phenotype
Coriell:GM05626,NIGMS-GM05626,,biological artifact
MP:0011105,"embryonic lethality between implantation and placentation, incomplete penetrance",,phenotype
MP:0001017,abnormal stellate ganglion morphology,,phenotype
Coriell:GM06643,NIGMS-GM06643,,biological artifact
FlyBase:FBgn0040232,cmet,,gene
ENSEMBL:ENSMMUG00000002332,ENSEMBL:ENSMMUG00000002332,,gene
ZP:0000250,"myofibril fast muscle cell disorganized, abnormal",,phenotype
ENSEMBL:ENSBTAG00000007844,ENSEMBL:ENSBTAG00000007844,,gene
ENSEMBL:ENSCAFG00000014163,UBE2E3,,gene
HP:0005792,Short humerus,,phenotype
ZP:0010982,"posterior lateral line primordium disorganized, abnormal",,phenotype
SGD:S000002844,PPZ2,,gene
FBcv:0000354,visible,,phenotype
WBPhenotype:0001958,gonad degenerate,,phenotype
MP:0003957,abnormal nitric oxide homeostasis,,phenotype
HP:0010978,Abnormality of immune system physiology,,phenotype
HP:0001252,Hypotonia,,phenotype
ENSEMBL:ENSMMUG00000022495,ENSEMBL:ENSMMUG00000022495,,gene
MONARCH:APO_0000310APO_0000252,growth in exponential phase:normal rate,,phenotype
MP:0008415,abnormal neurite morphology,,phenotype
ZFIN:ZDB-GENE-060531-56,ercc6l,,gene
ENSEMBL:ENSCAFG00000015959,A0A5F4DA52,,gene
FBcv:0002051,some die during immature adult stage,,phenotype
HGNC:12692,VIM,,gene
MP:0001282,short vibrissae,,phenotype
ENSEMBL:ENSFCAG00000006262,ENSEMBL:ENSFCAG00000006262,,gene
ENSEMBL:ENSFCAG00000035418,ENSEMBL:ENSFCAG00000035418,,gene
ENSEMBL:ENSMODG00000045082,ENSEMBL:ENSMODG00000045082,,gene
MP:0002371,abnormal thymus cortex morphology,,phenotype
HGNC:18381,SYT12,,gene
MP:0008092,abnormal T-helper 2 cell differentiation,,phenotype
ZP:0002877,"head deformed, abnormal",,phenotype
ENSEMBL:ENSSSCG00000033540,A0A287AF21,,gene
ENSEMBL:ENSECAG00000007134,ENSEMBL:ENSECAG00000007134,,gene
ENSEMBL:ENSMODG00000012958,ENSEMBL:ENSMODG00000012958,,gene
1129,famotidine,,drug
1765,naltrexone,,drug
MGI:1861691,Lgi1,,gene
MGI:1926143,Cnot10,,gene
HP:0008222,Female infertility,,phenotype
SGD:S000003072,VPS73,,gene
ENSEMBL:ENSCAFG00000023331,F1PKK4,,gene
WBPhenotype:0000056,late larval arrest,,phenotype
WormBase:WBGene00018294,atg-18,,gene
MGI:1100537,Mid1,,gene
WormBase:WBGene00004827,skr-21,,gene
ZP:0001255,"post-vent region curved dorsal, abnormal",,phenotype
ENSEMBL:ENSECAG00000012315,ENSEMBL:ENSECAG00000012315,,gene
ENSEMBL:ENSRNOG00000061035,ENSEMBL:ENSRNOG00000061035,,gene
HP:0008232,Elevated circulating follicle stimulating hormone level,,phenotype
ZP:0000776,"whole organism decreased life span, abnormal",,phenotype
ZFIN:ZDB-GENE-140820-8,mhc1lga,,gene
ENSEMBL:ENSACAG00000005642,ENSEMBL:ENSACAG00000005642,,gene
ENSEMBL:ENSMODG00000018305,ENSEMBL:ENSMODG00000018305,,gene
ENSEMBL:ENSBTAG00000003798,AMFR,,gene
ENSEMBL:ENSPTRG00000016330,ENSEMBL:ENSPTRG00000016330,,gene
HP:0003110,Abnormality of urine homeostasis,,phenotype
MP:0004384,small interparietal bone,,phenotype
MP:0008009,delayed cellular replicative senescence,,phenotype
dictyBase:DDB_G0287689,tubA,,gene
HP:0003202,Skeletal muscle atrophy,,phenotype
RGD:1583592,Zmat2,,gene
HP:0000708,Behavioral abnormality,,phenotype
WormBase:WBGene00017394,cal-8,,gene
MP:0001244,thin dermal layer,,phenotype
RGD:1308596,Kif23,,gene
ZP:0107022,"germ line cell neoplastic, abnormal",,phenotype
ENSEMBL:ENSPTRG00000014726,ENSEMBL:ENSPTRG00000014726,,gene
ZFIN:ZDB-GENE-091118-94,cetn2,,gene
ENSEMBL:ENSGALG00000013649,ENSEMBL:ENSGALG00000013649,,gene
MP:0001981,increased chemically-elicited antinociception,,phenotype
ENSEMBL:ENSGALG00000034413,ENSEMBL:ENSGALG00000034413,,gene
FlyBase:FBgn0265606,Prosalpha4T1,,gene
MONARCH:APO_0000198APO_0000003,mutation frequency:decreased,,phenotype
ZP:0001270,"ventricular system dilated, abnormal",,phenotype
ENSEMBL:ENSACAG00000006478,ENSEMBL:ENSACAG00000006478,,gene
ENSEMBL:ENSECAG00000010229,ENSEMBL:ENSECAG00000010229,,gene
MP:0003063,increased coping response,,phenotype
Xenbase:XB-GENE-979184,ikbkg,,gene
HP:0002282,Gray matter heterotopia,,phenotype
HP:0032794,Myoclonic seizure,,phenotype
MP:0009560,absent epidermis stratum granulosum,,phenotype
ENSEMBL:ENSBTAG00000001834,PNKP,,gene
MGI:3030547,Olfr713,,gene
ENSEMBL:ENSFCAG00000009629,ENSEMBL:ENSFCAG00000009629,,gene
MP:0003954,abnormal Reichert's membrane morphology,,phenotype
HP:0012469,Infantile spasms,,phenotype
MGI:2443510,Tacc1,,gene
ENSEMBL:ENSGALG00000007971,ENSEMBL:ENSGALG00000007971,,gene
ZFIN:ZDB-GENE-080320-1,nlk2,,gene
ENSEMBL:ENSACAG00000011520,ENSEMBL:ENSACAG00000011520,,gene
ENSEMBL:ENSSSCG00000004223,ENSEMBL:ENSSSCG00000004223,,gene
ENSEMBL:ENSECAG00000009952,ENSEMBL:ENSECAG00000009952,,gene
Xenbase:XB-GENE-919631,skp1,,gene
dictyBase:DDB_G0291738,rabG1,,gene
ENSEMBL:ENSCAFG00000003298,DNALI1,,gene
MP:0009402,decreased skeletal muscle fiber diameter,,phenotype
MP:0000959,abnormal somatic sensory system morphology,,phenotype
ENSEMBL:ENSCAFG00000014592,NBR1,,gene
ENSEMBL:ENSOANG00000014708,ENSEMBL:ENSOANG00000014708,,gene
ENSEMBL:ENSOANG00000045504,ENSEMBL:ENSOANG00000045504,,gene
WBPhenotype:0001329,curly,,phenotype
WBPhenotype:0000832,C lineage variant,,phenotype
ZP:0007137,"anterior-posterior axis whole organism increased curvature, abnormal",,phenotype
ZP:0005766,"anaphase-promoting complex-dependent catabolic process decreased rate, abnormal",,phenotype
ENSEMBL:ENSMODG00000009018,ENSEMBL:ENSMODG00000009018,,gene
WBPhenotype:0000776,passage through meiosis defective early emb,,phenotype
HGNC:11571,TARDBP,,gene
MP:0000377,abnormal hair follicle morphology,,phenotype
ENSEMBL:ENSPTRG00000005719,ENSEMBL:ENSPTRG00000005719,,gene
ENSEMBL:ENSPTRG00000007938,ENSEMBL:ENSPTRG00000007938,,gene
ZP:0011676,"interhyoideus decreased thickness, abnormal",,phenotype
ZP:0005998,"photoreceptor outer segment eye photoreceptor cell morphology, abnormal",,phenotype
ENSEMBL:ENSCAFG00000000743,ENSEMBL:ENSCAFG00000000743,,gene
ENSEMBL:ENSSSCG00000021408,TKT,,gene
MP:0006413,increased T cell apoptosis,,phenotype
ENSEMBL:ENSACAG00000008874,ENSEMBL:ENSACAG00000008874,,gene
ENSEMBL:ENSGALG00000007919,ENSEMBL:ENSGALG00000007919,,gene
WBPhenotype:0000451,head protrusion,,phenotype
WormBase:WBGene00000369,ccf-1,,gene
ENSEMBL:ENSCAFG00000019160,ENSEMBL:ENSCAFG00000019160,,gene
MONARCH:APO_0000143APO_0000004,chromosome/plasmid maintenance:increased,,phenotype
MP:0004799,increased susceptibility to experimental autoimmune encephalomyelitis,,phenotype
ZFIN:ZDB-GENE-030131-6544,eef1db,,gene
WormBase:WBGene00008780,hxk-1,,gene
ZP:0019046,"cell projection Muller cell disorganized, abnormal",,phenotype
ZP:0105777,"pronephric duct increased distribution, abnormal",,phenotype
ZP:0002456,"whole organism decreased weight, abnormal",,phenotype
ENSEMBL:ENSBTAG00000005127,ENSEMBL:ENSBTAG00000005127,,gene
FlyBase:FBgn0041103,nht,,gene
MP:0005431,decreased oocyte number,,phenotype
Coriell:GM04779,NIGMS-GM04779,,biological artifact
MP:0000295,trabecula carnea hypoplasia,,phenotype
ENSEMBL:ENSGALG00000033469,ENSEMBL:ENSGALG00000033469,,gene
HP:0000902,Rib fusion,,phenotype
MP:0008561,decreased tumor necrosis factor secretion,,phenotype
MP:0009387,abnormal epidermal pigmentation,,phenotype
P68400,Casein kinase II subunit alpha,,gene product
ENSEMBL:ENSGALG00000039624,ENSEMBL:ENSGALG00000039624,,gene
Coriell:GM06348,NIGMS-GM06348,,biological artifact
ZP:0000567,"epiboly involved in gastrulation with mouth forming second delayed, abnormal",,phenotype
MP:0001153,small seminiferous tubules,,phenotype
MP:0031048,increased susceptibility to Coronaviridae infection induced morbidity/mortality,,phenotype
MP:0005010,"abnormal CD8-positive, alpha beta T cell morphology",,phenotype
MGI:87902,Acta1,,gene
MP:0005140,decreased cardiac muscle contractility,,phenotype
HGNC:20766,TUBA1A,,gene
ENSEMBL:ENSGALG00000017135,ENSEMBL:ENSGALG00000017135,,gene
ENSEMBL:ENSGALG00000014640,ENSEMBL:ENSGALG00000014640,,gene
ENSEMBL:ENSACAG00000011664,ENSEMBL:ENSACAG00000011664,,gene
ENSEMBL:ENSCAFG00000006446,ENSEMBL:ENSCAFG00000006446,,gene
ENSEMBL:ENSMMUG00000011325,ENSEMBL:ENSMMUG00000011325,,gene
ZP:0138140,"cardiac muscle cell has extra parts of type autophagosome cardiac muscle cell, abnormal",,phenotype
MP:0006057,decreased vascular endothelial cell number,,phenotype
WormBase:WBGene00008730,F13B12.2,,gene
MP:0001899,absent long term depression,,phenotype
MP:0003289,abnormal intestinal peristalsis,,phenotype
ENSEMBL:ENSMMUG00000018662,ENSEMBL:ENSMMUG00000018662,,gene
ZFIN:ZDB-GENE-040718-150,ufd1l,,gene
MP:0008008,early cellular replicative senescence,,phenotype
Xenbase:XB-GENE-973762,dcaf7,,gene
ENSEMBL:ENSPTRG00000009815,ENSEMBL:ENSPTRG00000009815,,gene
MGI:1919161,Bdh1,,gene
MP:0008681,increased interleukin-17 secretion,,phenotype
ENSEMBL:ENSOANG00000048391,ENSEMBL:ENSOANG00000048391,,gene
FlyBase:FBgn0011272,RpL13,,gene
ZP:0000065,"hyosymplectic cartilage decreased size, abnormal",,phenotype
HGNC:3547,F8A1,,gene
MP:0002420,abnormal adaptive immunity,,phenotype
dictyBase:DDB_G0269246,pyd2,,gene
MGI:2442013,C5ar2,,gene
ENSEMBL:ENSFCAG00000022323,ENSEMBL:ENSFCAG00000022323,,gene
ENSEMBL:ENSACAG00000004508,ENSEMBL:ENSACAG00000004508,,gene
HP:0003826,Stillbirth,,phenotype
ENSEMBL:ENSPTRG00000018860,ENSEMBL:ENSPTRG00000018860,,gene
FlyBase:FBgn0263278,Fic,,gene
MP:0011396,abnormal sleep behavior,,phenotype
WBPhenotype:0000824,embryonic cell lineage variant,,phenotype
ENSEMBL:ENSSSCG00000003964,ENSEMBL:ENSSSCG00000003964,,gene
ENSEMBL:ENSCAFG00000018650,ENSEMBL:ENSCAFG00000018650,,gene
RGD:620079,Ppp1r10,,gene
ENSEMBL:ENSPTRG00000042824,ENSEMBL:ENSPTRG00000042824,,gene
ZP:0008031,"ventricular myocardium decreased occurrence cardiac chamber ballooning, abnormal",,phenotype
MONARCH:APO_0000201APO_0000003,acid pH resistance:decreased,,phenotype
ZP:0000500,"Meckel's cartilage decreased length, abnormal",,phenotype
ENSEMBL:ENSMODG00000022961,ENSEMBL:ENSMODG00000022961,,gene
HP:0001518,Small for gestational age,,phenotype
WBPhenotype:0001792,nuclei small,,phenotype
3535,rutoside,,drug
ENSEMBL:ENSSSCG00000003137,PLEKHA4,,gene
RGD:2064,Ap1b1,,gene
MGI:109353,Ufd1,,gene
MP:0011204,abnormal visceral yolk sac blood island morphology,,phenotype
WormBase:WBGene00004809,skr-3,,gene
ENSEMBL:ENSSSCG00000016272,ENSEMBL:ENSSSCG00000016272,,gene
MONARCH:APO_0000125APO_0000003,utilization of phosphorus source:decreased,,phenotype
ZP:0021843,"retinal inner nuclear layer increased amount, abnormal",,phenotype
NCBIGene:101732839,LOC101732839,,gene
RGD:1305015,Pabpc4,,gene
WBPhenotype:0000082,L2 arrest,,phenotype
Coriell:GM04718,NIGMS-GM04718,,biological artifact
HP:0002355,Difficulty walking,,phenotype
ZFIN:ZDB-GENE-090821-2,grin2ba,,gene
WBPhenotype:0002337,path curvature decreased,,phenotype
HP:0001733,Pancreatitis,,phenotype
HP:0025092,Epidermal acanthosis,,phenotype
MP:0009331,absent primitive node,,phenotype
WBPhenotype:0000402,avoids bacterial lawn,,phenotype
MONARCH:APO_0000240APO_0000004,mitophagy:increased,,phenotype
MP:0001362,abnormal anxiety-related response,,phenotype
ZP:0009162,"cell proliferation involved in heart morphogenesis decreased occurrence, abnormal",,phenotype
ENSEMBL:ENSOANG00000000244,ENSEMBL:ENSOANG00000000244,,gene
ZP:0019829,"cilium photoreceptor cell absent, abnormal",,phenotype
ENSEMBL:ENSACAG00000005142,ENSEMBL:ENSACAG00000005142,,gene
MP:0001883,increased mammary adenocarcinoma incidence,,phenotype
ENSEMBL:ENSCAFG00000005734,ENSEMBL:ENSCAFG00000005734,,gene
WormBase:WBGene00006538,tbb-4,,gene
RGD:620401,Bdkrb1,,gene
MP:0020080,increased bone mineralization,,phenotype
MONARCH:APO_0000309APO_0000245,respiratory growth:decreased rate,,phenotype
dictyBase:DDB_G0287391,ranbp1,,gene
ENSEMBL:ENSECAG00000005798,ENSEMBL:ENSECAG00000005798,,gene
ENSEMBL:ENSMODG00000011824,ENSEMBL:ENSMODG00000011824,,gene
ZP:0007118,"actin cytoskeleton somite disorganized, abnormal",,phenotype
RGD:1566323,Fan1,,gene
ENSEMBL:ENSGALG00000005699,ENSEMBL:ENSGALG00000005699,,gene
MP:0000298,absent atrioventricular cushions,,phenotype
RGD:1311825,Usp14,,gene
MGI:3782011,Gm3839,,gene
SGD:S000006312,RPN7,,gene
ENSEMBL:ENSMMUG00000008351,ENSEMBL:ENSMMUG00000008351,,gene
ZP:0011354,"retinal ganglion cell decreased process quality neuron remodeling, abnormal",,phenotype
HP:0000967,Petechiae,,phenotype
ENSEMBL:ENSACAG00000001727,ENSEMBL:ENSACAG00000001727,,gene
WBPhenotype:0001395,body vacuole,,phenotype
ENSEMBL:ENSCAFG00000019170,ENSEMBL:ENSCAFG00000019170,,gene
ENSEMBL:ENSECAG00000022197,ENSEMBL:ENSECAG00000022197,,gene
dictyBase:DDB_G0275171,DDB0167459,,gene
ZP:0005769,"nucleus lens circular, abnormal",,phenotype
ZFIN:ZDB-GENE-070424-194,zdhhc17,,gene
ENSEMBL:ENSPTRG00000005536,ENSEMBL:ENSPTRG00000005536,,gene
WBPhenotype:0000037,egg morphology variant,,phenotype
ZP:0000370,"epithelial cell intestinal bulb increased amount, abnormal",,phenotype
MGI:1928898,Usp14,,gene
MP:0000313,abnormal cell death,,phenotype
MONARCH:APO_0000102APO_0000003,respiratory metabolism:decreased,,phenotype
MP:0005389,reproductive system phenotype,,phenotype
MONARCH:APO_0000224APO_0000003,RNA accumulation:decreased,,phenotype
ENSEMBL:ENSMMUG00000003193,ENSEMBL:ENSMMUG00000003193,,gene
ENSEMBL:ENSGALG00000051479,CDK5,,gene
HP:0005212,Anal mucosal leukoplakia,,phenotype
ZP:0001828,"post-vent region malformed, abnormal",,phenotype
ENSEMBL:ENSMODG00000011192,ENSEMBL:ENSMODG00000011192,,gene
FlyBase:FBgn0264574,Glut1,,gene
MP:0001783,decreased white adipose tissue amount,,phenotype
ENSEMBL:ENSACAG00000009987,ENSEMBL:ENSACAG00000009987,,gene
ZP:0009991,"CaP motoneuron decreased process quality axon extension, abnormal",,phenotype
MONARCH:APO_0000266APO_0000249,cell cycle progression in S phase:delayed,,phenotype
HP:0001311,Abnormal nervous system electrophysiology,,phenotype
ZP:0138051,"swimming increased linear velocity, abnormal",,phenotype
MP:0012106,impaired exercise endurance,,phenotype
ZP:0004704,"endocrine pancreas development disrupted, abnormal",,phenotype
ZFIN:ZDB-GENE-040614-2,ift20,,gene
ZP:0001350,"forebrain apoptotic, abnormal",,phenotype
PomBase:SPAC1565.08,cdc48,,gene
HP:0031936,Delayed ability to walk,,phenotype
ZP:0000345,"photoreceptor cell epiphysis increased amount, abnormal",,phenotype
WormBase:WBGene00019510,nucl-1,,gene
2029,oxycodone,,drug
ENSEMBL:ENSGALG00000040480,ENSEMBL:ENSGALG00000040480,,gene
3236,flusalan,,drug
ENSEMBL:ENSOANG00000020714,ENSEMBL:ENSOANG00000020714,,gene
MONARCH:APO_0000080APO_0000004,stress resistance:increased,,phenotype
ZFIN:ZDB-GENE-040516-3,ppp1caa,,gene
Xenbase:XB-GENE-5799894,tenm2,,gene
RGD:1311415,Eef1b2,,gene
dictyBase:DDB_G0289533,act27,,gene
SGD:S000002299,RPO21,,gene
EFO:0009959,diverticular disease,,phenotype
ENSEMBL:ENSMMUG00000010056,ENSEMBL:ENSMMUG00000010056,,gene
HP:0000833,obsolete Glucose intolerance,,phenotype
WBPhenotype:0000549,head muscle dystrophy,,phenotype
MP:0005029,abnormal amnion morphology,,phenotype
ENSEMBL:ENSECAG00000015929,ENSEMBL:ENSECAG00000015929,,gene
MP:0004931,enlarged epididymis,,phenotype
MP:0004631,abnormal auditory cortex morphology,,phenotype
ENSEMBL:ENSACAG00000028873,ENSEMBL:ENSACAG00000028873,,gene
FlyBase:FBgn0001186,Hex-A,,gene
MP:0002398,abnormal bone marrow cell morphology/development,,phenotype
5062,osimertinib,,drug
WormBase:WBGene00011474,aldo-1,,gene
PomBase:SPAC15A10.08,ain1,,gene
ENSEMBL:ENSRNOG00000053247,ENSEMBL:ENSRNOG00000053247,,gene
ENSEMBL:ENSECAG00000007220,ENSEMBL:ENSECAG00000007220,,gene
dictyBase:DDB_G0278717,rsmG,,gene
MONARCH:APO_0000327APO_0000003,hydrostatic pressure resistance:decreased,,phenotype
HP:0012312,Monocytopenia,,phenotype
ENSEMBL:ENSPTRG00000015888,ENSEMBL:ENSPTRG00000015888,,gene
MP:0009406,decreased skeletal muscle fiber number,,phenotype
HP:0001945,Fever,,phenotype
HP:0004268,Osteoarthritis of the small joints of the hand,,phenotype
MGI:108063,Siah1b,,gene
ZP:0005471,"regulation of cellular pH reduction decreased process quality, abnormal",,phenotype
FlyBase:FBgn0033539,Git,,gene
ENSEMBL:ENSACAG00000004179,ENSEMBL:ENSACAG00000004179,,gene
ENSEMBL:ENSBTAG00000052130,LOC512323,,gene
HP:0009125,Lipodystrophy,,phenotype
HP:0012763,Paroxysmal dyspnea,,phenotype
ENSEMBL:ENSCAFG00000002336,E2RMZ3,,gene
WormBase:WBGene00021943,Y55F3BR.6,,gene
ENSEMBL:ENSACAG00000017466,ENSEMBL:ENSACAG00000017466,,gene
ENSEMBL:ENSMODG00000021269,ENSEMBL:ENSMODG00000021269,,gene
HGNC:3493,ETV4,,gene
ZP:0001378,"retina morphogenesis in camera-type eye disrupted, abnormal",,phenotype
5460,samidorphan,,drug
ENSEMBL:ENSMODG00000015724,ENSEMBL:ENSMODG00000015724,,gene
ENSEMBL:ENSMODG00000011727,ENSEMBL:ENSMODG00000011727,,gene
ENSEMBL:ENSMMUG00000022768,ENSEMBL:ENSMMUG00000022768,,gene
MP:0002020,increased tumor incidence,,phenotype
ENSEMBL:ENSFCAG00000010062,ENSEMBL:ENSFCAG00000010062,,gene
ENSEMBL:ENSSSCG00000031635,ENSEMBL:ENSSSCG00000031635,,gene
Coriell:GM05554,NIGMS-GM05554,,biological artifact
MP:0002007,increased cellular sensitivity to gamma-irradiation,,phenotype
ENSEMBL:ENSACAG00000007820,ENSEMBL:ENSACAG00000007820,,gene
PomBase:SPCC1450.04,tef5,,gene
MGI:5565691,Tg(UBC-GFP/HTT*84Q)22Shya [involves: FVB],,genotype
dictyBase:DDB_G0285269,DDB0186421,,gene
ENSEMBL:ENSOANG00000050535,ENSEMBL:ENSOANG00000050535,,gene
MP:0004007,abnormal lung vasculature morphology,,phenotype
ENSEMBL:ENSOANG00000044470,ENSEMBL:ENSOANG00000044470,,gene
MP:0009375,thin zona pellucida,,phenotype
MP:0005378,growth/size/body region phenotype,,phenotype
HP:0001283,Bulbar palsy,,phenotype
MP:0010842,"decreased central memory CD4-positive, alpha-beta T cell number",,phenotype
Xenbase:XB-GENE-489018,rab35,,gene
HP:0000396,Overfolded helix,,phenotype
ZP:0001556,"notochord kinked, abnormal",,phenotype
FlyBase:FBgn0041188,Atx2,,gene
ENSEMBL:ENSMMUG00000009960,ENSEMBL:ENSMMUG00000009960,,gene
ZP:0002462,"myofibril slow muscle cell disorganized, abnormal",,phenotype
ZP:0000399,"head flat, abnormal",,phenotype
SGD:S000004550,TUB1,,gene
MP:0010682,abnormal hair follicle infundibulum morphology,,phenotype
PomBase:SPBC36B7.07,tlg1,,gene
GO:0047496,vesicle transport along microtubule,,molecular function
ZP:0009509,"Purkinje cell decreased amount, abnormal",,phenotype
FlyBase:FBgn0026418,Hsc70Cb,,gene
1140,felbamate,,drug
MONARCH:APO_0000309APO_0000246,respiratory growth:increased rate,,phenotype
ZP:0005474,"synaptic vesicle lumen neuromast hair cell decreased acidity, abnormal",,phenotype
ENSEMBL:ENSACAG00000022117,ENSEMBL:ENSACAG00000022117,,gene
ENSEMBL:ENSMODG00000016012,ENSEMBL:ENSMODG00000016012,,gene
ZP:0019072,"pancreas decreased amount, abnormal",,phenotype
FBcv:0000368,female sterile germline-dependent,,phenotype
4616,methylnaltrexone,,drug
ZP:0000406,"sensory system quality, abnormal",,phenotype
ENSEMBL:ENSFCAG00000015476,ENSEMBL:ENSFCAG00000015476,,gene
HP:0007269,Spinal muscular atrophy,,phenotype
ENSEMBL:ENSPTRG00000045792,ENSEMBL:ENSPTRG00000045792,,gene
HP:0008551,Microtia,,phenotype
ENSEMBL:ENSECAG00000000873,ENSEMBL:ENSECAG00000000873,,gene
MP:0003893,increased hepatocyte proliferation,,phenotype
MP:0011452,decreased susceptibility to dopaminergic neuron neurotoxicity,,phenotype
ZP:0003863,"caudal vein plexus malformed, abnormal",,phenotype
MP:0012307,impaired spatial learning,,phenotype
ENSEMBL:ENSCAFG00000015145,ENSEMBL:ENSCAFG00000015145,,gene
ENSEMBL:ENSFCAG00000004458,ENSEMBL:ENSFCAG00000004458,,gene
ZFIN:ZDB-GENE-071115-2,ikbkb,,gene
WBPhenotype:0001302,P granule localization defective,,phenotype
ENSEMBL:ENSOANG00000047432,ENSEMBL:ENSOANG00000047432,,gene
HP:0002619,Varicose veins,,phenotype
HP:0002076,Migraine,,phenotype
FBcv:0000389,paralytic,,phenotype
SGD:S000002598,RVB1,,gene
MGI:1918177,Setd2,,gene
ENSEMBL:ENSGALG00000048749,A0A1D5PT69,,gene
MP:0011239,abnormal skin coloration,,phenotype
ENSEMBL:ENSBTAG00000026753,CXCR1,,gene
ENSEMBL:ENSGALG00000031461,CTDP1,,gene
MP:0006072,abnormal retinal apoptosis,,phenotype
HGNC:6849,MAP3K10,,gene
MP:0002498,abnormal acute inflammation,,phenotype
MP:0002939,head spot,,phenotype
ENSEMBL:ENSBTAG00000018312,E1BHJ0,,gene
EFO:0010125,viral load,,phenotype
MP:0004706,short vertebral body,,phenotype
MGI:1927070,Dusp10,,gene
ENSEMBL:ENSMODG00000015173,ENSEMBL:ENSMODG00000015173,,gene
MGI:1914281,Upf3a,,gene
ZP:0008033,"myofibril skeletal muscle morphology, abnormal",,phenotype
ENSEMBL:ENSACAG00000006674,ENSEMBL:ENSACAG00000006674,,gene
ENSEMBL:ENSACAG00000013226,ENSEMBL:ENSACAG00000013226,,gene
1386,hydrocodone,,drug
RGD:1307754,Wipi1,,gene
ZP:0011822,"nodal signaling pathway decreased process quality, abnormal",,phenotype
HP:0011947,Respiratory tract infection,,phenotype
MGI:1890695,Rab9,,gene
HP:0006739,Squamous cell carcinoma of the skin,,phenotype
MP:0004203,abnormal cranial flexure morphology,,phenotype
WBPhenotype:0001352,endoplasmic reticulum metabolism variant,,phenotype
HGNC:163,ACTN1,,gene
MP:0003826,abnormal Mullerian duct morphology,,phenotype
WBPhenotype:0001861,environmental stimuli induced gene expression variant,,phenotype
ZP:0021358,"otic vesicle process quality cilium assembly, abnormal",,phenotype
MGI:1347085,Cetn2,,gene
ENSEMBL:ENSCAFG00000001317,EEF1D,,gene
FlyBase:FBgn0262535,lincRNA.427,,gene
WBPhenotype:0002265,lysosome-related organelle biogenesis variant,,phenotype
MP:0008277,abnormal sternum ossification,,phenotype
